"procedureId","name","description","isMandatory","impcParameterOrigId"
2548,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18104
2549,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18105
2550,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18106
2551,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18107
2552,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18108
2553,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18109
2554,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18110
2555,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18111
2556,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18112
2557,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18113
2558,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18114
2559,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18115
2560,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18116
2561,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18117
2562,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18118
2563,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18119
2564,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18120
2565,"Indirect Calorimetry","'Indirect calorimetry provides detailed information on the energy metabolism of mutant mice. Energy expenditure is evaluated through indirect calorimetry by measuring oxygen consumption with an open flow respirometric system. CO2 and O2 sensors measure the difference in CO2 and O2 concentrations in air volumes flowing through control or animal cages. The amount of oxygen consumed over a given period of time can thus be calculated, as far as the air flow through the cage is known. Data are expressed as ml O2 h-1animal-1. The system also monitors CO2 production, therefore, the respiratory exchange ratio (RER) and heat production can be calculated. An activity and food and water intake monitoring system can also be integrated into the set up in order to investigate circadian pattern and behaviour.Ontological description: MP:0005266 - abnormal metabolism.'",FALSE,18121
2566,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22503
2567,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22504
2568,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22505
2569,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22506
2570,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22507
2571,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22508
2572,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22509
2573,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22510
2574,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22511
2575,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22512
2576,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22513
2577,"Heart Weight","To evaluate cardiac size using heart weight and body weight.",TRUE,22514
2578,"Housing and Husbandry",NA,FALSE,33532
2579,"Housing and Husbandry",NA,FALSE,33533
2580,"Housing and Husbandry",NA,FALSE,33534
2581,"Housing and Husbandry",NA,FALSE,33535
2582,"Housing and Husbandry",NA,FALSE,33536
2583,"Housing and Husbandry",NA,FALSE,33537
2584,"Housing and Husbandry",NA,FALSE,33538
2585,"Housing and Husbandry",NA,FALSE,33539
2587,"Housing and Husbandry",NA,FALSE,33541
2588,"Housing and Husbandry",NA,FALSE,33542
2590,"Housing and Husbandry",NA,FALSE,33544
2591,"Housing and Husbandry",NA,FALSE,33545
2593,"Housing and Husbandry",NA,FALSE,33547
2594,"Housing and Husbandry",NA,FALSE,33548
2595,"Housing and Husbandry",NA,FALSE,33549
2597,"Housing and Husbandry",NA,FALSE,33551
2598,"Housing and Husbandry",NA,FALSE,33552
2599,"Housing and Husbandry",NA,FALSE,33553
2601,"Housing and Husbandry",NA,FALSE,33555
2602,"Housing and Husbandry",NA,FALSE,33556
2603,"Housing and Husbandry",NA,FALSE,33557
2606,"Housing and Husbandry",NA,FALSE,33560
2607,"Housing and Husbandry",NA,FALSE,33561
2608,"Housing and Husbandry",NA,FALSE,33562
2609,"Housing and Husbandry",NA,FALSE,33563
2610,"Housing and Husbandry",NA,FALSE,33564
2611,"Housing and Husbandry",NA,FALSE,33565
2612,"Housing and Husbandry",NA,FALSE,33566
2614,"Housing and Husbandry",NA,FALSE,33568
2616,"Housing and Husbandry",NA,FALSE,33570
2617,"Housing and Husbandry",NA,FALSE,33571
2619,"Housing and Husbandry",NA,FALSE,33573
2620,"Housing and Husbandry",NA,FALSE,33574
2621,"Housing and Husbandry",NA,FALSE,33575
2622,"Housing and Husbandry",NA,FALSE,33576
2623,"Housing and Husbandry",NA,FALSE,33577
2624,"Housing and Husbandry",NA,FALSE,33578
2625,"Housing and Husbandry",NA,FALSE,33579
2626,"Housing and Husbandry",NA,FALSE,33580
2628,"Housing and Husbandry",NA,FALSE,33582
2630,"Housing and Husbandry",NA,FALSE,33584
2634,"Housing and Husbandry",NA,FALSE,33588
2635,"Housing and Husbandry",NA,FALSE,33589
2636,"Housing and Husbandry",NA,FALSE,33590
2637,"Housing and Husbandry",NA,FALSE,33591
2638,"Housing and Husbandry",NA,FALSE,33592
2639,"Housing and Husbandry",NA,FALSE,33593
2640,"Housing and Husbandry",NA,FALSE,33594
2641,"Housing and Husbandry",NA,FALSE,33595
2642,"Housing and Husbandry",NA,FALSE,33596
2643,"Housing and Husbandry",NA,FALSE,33597
2644,"Housing and Husbandry",NA,FALSE,33598
2645,"Viability E18.5 Secondary Screen",NA,FALSE,36688
2646,"Viability E18.5 Secondary Screen",NA,FALSE,36689
2647,"Viability E18.5 Secondary Screen",NA,FALSE,36690
2648,"Viability E18.5 Secondary Screen",NA,FALSE,36691
2649,"Viability E18.5 Secondary Screen",NA,FALSE,36692
2650,"Viability E18.5 Secondary Screen",NA,FALSE,36693
2651,"Viability E18.5 Secondary Screen",NA,FALSE,36694
2652,"Viability E18.5 Secondary Screen",NA,FALSE,36695
2653,"Viability E18.5 Secondary Screen",NA,FALSE,36696
2654,"Viability E18.5 Secondary Screen",NA,FALSE,36697
2655,"Viability E18.5 Secondary Screen",NA,FALSE,36698
2656,"Viability E18.5 Secondary Screen",NA,FALSE,36699
2657,"Viability E18.5 Secondary Screen",NA,FALSE,36700
2658,"Viability E18.5 Secondary Screen",NA,FALSE,36701
2659,"Viability E18.5 Secondary Screen",NA,FALSE,36702
2660,"Viability E18.5 Secondary Screen",NA,FALSE,36703
2661,"Viability E18.5 Secondary Screen",NA,FALSE,36704
2662,"Viability E18.5 Secondary Screen",NA,FALSE,36705
2663,"Viability E18.5 Secondary Screen",NA,FALSE,36706
2664,"Viability E18.5 Secondary Screen",NA,FALSE,36707
2665,"Viability E18.5 Secondary Screen",NA,FALSE,36708
2666,"Viability E18.5 Secondary Screen",NA,FALSE,36709
2667,"Viability E18.5 Secondary Screen",NA,FALSE,36710
2668,"Viability E18.5 Secondary Screen",NA,FALSE,36711
2669,"Viability E18.5 Secondary Screen",NA,FALSE,36712
2670,"Viability E18.5 Secondary Screen",NA,FALSE,36713
2671,"Viability E18.5 Secondary Screen",NA,FALSE,36714
2672,"MicroCT E18.5",NA,FALSE,40931
2673,"MicroCT E18.5",NA,FALSE,40932
2674,"MicroCT E18.5",NA,FALSE,40933
2675,"MicroCT E18.5",NA,FALSE,40934
2676,"MicroCT E18.5",NA,FALSE,40935
2677,"MicroCT E18.5",NA,FALSE,40936
2678,"MicroCT E18.5",NA,FALSE,40937
2679,"MicroCT E18.5",NA,FALSE,40938
2680,"MicroCT E18.5",NA,FALSE,40939
2681,"MicroCT E18.5",NA,FALSE,40940
2682,"MicroCT E18.5",NA,FALSE,40941
2683,"MicroCT E18.5",NA,FALSE,40942
2684,"MicroCT E18.5",NA,FALSE,40943
2685,"MicroCT E18.5",NA,FALSE,40944
2686,"MicroCT E18.5",NA,FALSE,40945
2687,"MicroCT E18.5",NA,FALSE,40946
2688,"MicroCT E18.5",NA,FALSE,40947
2697,"Electrocardiogram (ECG)","To provide a high throughput method to obtain Electrocardiograms in a conscious mouse.",TRUE,28496
2699,"Electrocardiogram (ECG)","To provide a high throughput method to obtain Electrocardiograms in a conscious mouse.",TRUE,28498
2804,"Experimental design",NA,FALSE,38988
2805,"Experimental design",NA,FALSE,38989
2806,"Experimental design",NA,FALSE,38990
2807,"Experimental design",NA,FALSE,38991
2808,"Experimental design",NA,FALSE,38992
2809,"Experimental design",NA,FALSE,38993
2810,"Experimental design",NA,FALSE,38994
2811,"Experimental design",NA,FALSE,38995
2812,"Experimental design",NA,FALSE,38996
2813,"Experimental design",NA,FALSE,38997
2814,"Experimental design",NA,FALSE,38998
2815,"Experimental design",NA,FALSE,38999
2816,"Experimental design",NA,FALSE,39000
2817,"Experimental design",NA,FALSE,39001
2818,"Experimental design",NA,FALSE,39002
2819,"Experimental design",NA,FALSE,39003
2820,"Experimental design",NA,FALSE,39004
2821,"Experimental design",NA,FALSE,39005
2822,"Experimental design",NA,FALSE,39006
2823,"Experimental design",NA,FALSE,39007
2824,"Experimental design",NA,FALSE,39008
2825,"Experimental design",NA,FALSE,39009
2826,"Experimental design",NA,FALSE,39010
2827,"Experimental design",NA,FALSE,39011
2828,"Experimental design",NA,FALSE,39012
2829,"Experimental design",NA,FALSE,39013
2830,"Experimental design",NA,FALSE,39014
2831,"Experimental design",NA,FALSE,39015
2832,"Experimental design",NA,FALSE,39016
2833,"Experimental design",NA,FALSE,39017
2834,"Experimental design",NA,FALSE,39018
2835,"Experimental design",NA,FALSE,39019
2836,"Experimental design",NA,FALSE,39020
2837,"Experimental design",NA,FALSE,39021
2838,"Experimental design",NA,FALSE,39022
2839,"Experimental design",NA,FALSE,39023
2840,"Experimental design",NA,FALSE,39024
2841,"Experimental design",NA,FALSE,39025
2842,"Experimental design",NA,FALSE,39026
2843,"Experimental design",NA,FALSE,39027
2844,"Experimental design",NA,FALSE,39028
2845,"Experimental design",NA,FALSE,39029
2846,"Experimental design",NA,FALSE,39030
2847,"Experimental design",NA,FALSE,39031
2848,"Experimental design",NA,FALSE,39032
2849,"Experimental design",NA,FALSE,39033
2850,"Experimental design",NA,FALSE,39034
2851,"Experimental design",NA,FALSE,39035
2852,"Experimental design",NA,FALSE,39036
2853,"Experimental design",NA,FALSE,39037
2854,"Experimental design",NA,FALSE,39038
2855,"Experimental design",NA,FALSE,39039
2856,"Experimental design",NA,FALSE,39040
2857,"Experimental design",NA,FALSE,39041
2858,"Experimental design",NA,FALSE,39042
2859,"Experimental design",NA,FALSE,39043
2860,"Experimental design",NA,FALSE,39044
2861,"Experimental design",NA,FALSE,39045
2862,"Experimental design",NA,FALSE,39046
2863,"Experimental design",NA,FALSE,39047
2864,"Experimental design",NA,FALSE,39048
2865,"Experimental design",NA,FALSE,39049
2866,"Experimental design",NA,FALSE,39050
2867,"Experimental design",NA,FALSE,39051
2868,"Experimental design",NA,FALSE,39052
2869,"Experimental design",NA,FALSE,39053
2870,"Experimental design",NA,FALSE,39054
2871,"Experimental design",NA,FALSE,39055
2872,"Experimental design",NA,FALSE,39056
2873,"Experimental design",NA,FALSE,39057
2874,"Experimental design",NA,FALSE,39058
2875,"Experimental design",NA,FALSE,39059
2876,"Experimental design",NA,FALSE,39060
2877,"Experimental design",NA,FALSE,39061
2878,"Experimental design",NA,FALSE,39062
2879,"Experimental design",NA,FALSE,39063
2880,"Experimental design",NA,FALSE,39064
2881,"Experimental design",NA,FALSE,39065
2882,"Experimental design",NA,FALSE,39066
2883,"Experimental design",NA,FALSE,39067
2884,"Experimental design",NA,FALSE,39068
2885,"Experimental design",NA,FALSE,39069
2886,"Experimental design",NA,FALSE,39070
2887,"Experimental design",NA,FALSE,39071
2888,"Experimental design",NA,FALSE,39072
2889,"Experimental design",NA,FALSE,39073
2890,"Experimental design",NA,FALSE,39074
2891,"Experimental design",NA,FALSE,39075
2892,"Experimental design",NA,FALSE,39076
2893,"Experimental design",NA,FALSE,39077
2894,"Experimental design",NA,FALSE,39078
2895,"Experimental design",NA,FALSE,39079
2896,"Experimental design",NA,FALSE,39080
2897,"Experimental design",NA,FALSE,39081
2898,"Experimental design",NA,FALSE,39082
2899,"Experimental design",NA,FALSE,39083
2900,"Experimental design",NA,FALSE,39084
2901,"Experimental design",NA,FALSE,39085
2902,"Experimental design",NA,FALSE,39086
2903,"Experimental design",NA,FALSE,39087
2904,"Experimental design",NA,FALSE,39088
2905,"Experimental design",NA,FALSE,39089
2906,"Experimental design",NA,FALSE,39090
2907,"Experimental design",NA,FALSE,39091
2908,"Experimental design",NA,FALSE,39092
2909,"Experimental design",NA,FALSE,39093
2910,"Experimental design",NA,FALSE,39094
2911,"Experimental design",NA,FALSE,39095
2912,"Experimental design",NA,FALSE,39096
2913,"Experimental design",NA,FALSE,39097
2914,"Experimental design",NA,FALSE,39098
2915,"Experimental design",NA,FALSE,39099
2916,"Experimental design",NA,FALSE,39100
2917,"Experimental design",NA,FALSE,39101
2918,"Experimental design",NA,FALSE,39102
2919,"Experimental design",NA,FALSE,39103
2920,"Experimental design",NA,FALSE,39104
2921,"Experimental design",NA,FALSE,39105
2922,"Experimental design",NA,FALSE,39106
2923,"Experimental design",NA,FALSE,39107
2924,"Experimental design",NA,FALSE,39108
2925,"Experimental design",NA,FALSE,39109
2926,"Experimental design",NA,FALSE,39110
2927,"Experimental design",NA,FALSE,39111
2928,"Experimental design",NA,FALSE,39112
2929,"Experimental design",NA,FALSE,39113
2930,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22656
2931,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22657
2932,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22658
2933,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22659
2934,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22660
2935,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22661
2936,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22662
2937,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22663
2938,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22664
2939,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22665
2940,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22666
2941,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22667
2942,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22668
2943,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22669
2944,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22670
2945,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22671
2946,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22672
2947,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22673
2948,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22674
2949,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22675
2950,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22676
2951,"Tissue Embedding and Block Banking","Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation",FALSE,22677
